StationID,StationName,Date,Tmax,Tmin,Precip
CYDN,DAUPHIN ARPT,2019-06-19,25.7,6.9,0.0
CYDN,DAUPHIN ARPT,2019-06-20,25.6,8.5,0.0
CYDN,DAUPHIN ARPT,2019-06-21,25.3,11.3,5.8
CYDN,DAUPHIN ARPT,2019-06-22,22.9,11.7,3.5
CYDN,DAUPHIN ARPT,2019-06-23,22.7,12.5,0.5
CYDN,DAUPHIN ARPT,2019-06-24,25.9,12.2,0.0
CYDN,DAUPHIN ARPT,2019-06-25,23.2,12.0,0.3
CYDN,DAUPHIN ARPT,2019-06-26,25.9,9.1,0.0
CYDN,DAUPHIN ARPT,2019-06-27,27.3,9.5,0.0
CYDN,DAUPHIN ARPT,2019-06-28,28.8,11.8,0.0
CYDN,DAUPHIN ARPT,2019-06-29,27.8,15.2,10.5
CYDN,DAUPHIN ARPT,2019-06-30,25.3,13.3,0.0
CYDN,DAUPHIN ARPT,2019-07-01,27.5,12.8,2.8
CYDN,DAUPHIN ARPT,2019-07-02,20.9,12.7,3.9
CYDN,DAUPHIN ARPT,2019-07-03,22.5,11.1,0.0
CYDN,DAUPHIN ARPT,2019-07-04,24.5,8.5,0.0
CYDN,DAUPHIN ARPT,2019-07-05,21.7,8.6,0.0
CYDN,DAUPHIN ARPT,2019-07-06,25.3,5.9,0.0
CYDN,DAUPHIN ARPT,2019-07-07,27.8,11.6,2.2
CYDN,DAUPHIN ARPT,2019-07-08,29.7,16.2,2.5
CYDN,DAUPHIN ARPT,2019-07-09,23.3,14.1,10.0
CYDN,DAUPHIN ARPT,2019-07-10,25.6,15.0,0.0
CYDN,DAUPHIN ARPT,2019-07-11,28.7,15.6,0.3
CYDN,DAUPHIN ARPT,2019-07-12,24.0,12.8,0.0
CYDN,DAUPHIN ARPT,2019-07-13,29.2,9.9,0.0
CYDN,DAUPHIN ARPT,2019-07-14,31.4,17.0,25.4
CYDN,DAUPHIN ARPT,2019-07-15,26.7,15.6,2.1
CYDN,DAUPHIN ARPT,2019-07-16,24.0,12.5,0.0
CYDN,DAUPHIN ARPT,2019-07-17,25.6,15.8,5.0
CYDN,DAUPHIN ARPT,2019-07-18,26.5,14.4,2.0
CYDN,DAUPHIN ARPT,2019-07-19,21.5,11.5,3.9
CYDN,DAUPHIN ARPT,2019-07-20,21.8,11.2,4.1
CYDN,DAUPHIN ARPT,2019-07-21,23.5,7.6,0.0
CYDN,DAUPHIN ARPT,2019-07-22,26.6,11.2,0.0
CYDN,DAUPHIN ARPT,2019-07-23,28.0,12.1,0.0
CYDN,DAUPHIN ARPT,2019-07-24,30.3,12.8,0.0
CYDN,DAUPHIN ARPT,2019-07-25,26.4,15.6,0.0
CYDN,DAUPHIN ARPT,2019-07-26,25.7,15.5,1.2
