StationID,StationName,Date,Tmax,Tmin,Precip
CWZE,CARBERRY MCDC,2019-05-31,15.6,4.7,0
CWZE,CARBERRY MCDC,2019-06-01,19.6,2.3,0
CWZE,CARBERRY MCDC,2019-06-02,19.9,2.5,0
CWEI,MELITA,2019-05-01,10.8,-4,0
CWEI,MELITA,2019-05-02,16.6,-3.7,0
CWEI,MELITA,2019-05-03,17.7,1.9,0
CWEI,MELITA,2019-05-04,12.2,-0.8,0
CWEI,MELITA,2019-05-05,9.2,-5,0
CWEI,MELITA,2019-05-06,8.8,-6.8,0
CWEI,MELITA,2019-05-07,15.3,-1.7,0
CWEI,MELITA,2019-05-08,13.4,-3.4,0
CWEI,MELITA,2019-05-09,12.2,-6.3,0
CWEI,MELITA,2019-05-10,20.4,-3.6,0
CWEI,MELITA,2019-05-11,17.9,7.2,0
CWEI,MELITA,2019-05-12,19.5,3.3,0
CWEI,MELITA,2019-05-13,26.6,8.8,0
CWEI,MELITA,2019-05-14,22,7.3,0
CWEI,MELITA,2019-05-15,22.2,5.1,2.7
CWEI,MELITA,2019-05-16,15.4,5.1,0
CWEI,MELITA,2019-05-17,16.6,-0.4,0
CWEI,MELITA,2019-05-18,12.6,2.6,0
CWEI,MELITA,2019-05-19,14.9,1,0
CWEI,MELITA,2019-05-20,19.9,-0.5,0
CWEI,MELITA,2019-05-21,22.4,-0.9,0
CWEI,MELITA,2019-05-22,16.6,3.7,0
CWEI,MELITA,2019-05-23,22.7,3.7,0
CWEI,MELITA,2019-05-24,11,3.4,10.8
CWEI,MELITA,2019-05-25,21.8,3.8,1.6
CWEI,MELITA,2019-05-26,9.5,-1.3,0.5
CWEI,MELITA,2019-05-27,18.1,-2.4,0.2
CWEI,MELITA,2019-05-28,26,2.3,0
CWEI,MELITA,2019-05-29,30.7,10.8,0
CWEI,MELITA,2019-05-30,31.2,13.1,0
CWEI,MELITA,2019-05-31,19.8,5.6,0
CWEI,MELITA,2019-06-01,22.9,4.3,0
CWEI,MELITA,2019-06-02,24.8,5.4,0
CWPO,PILOT MOUND,2019-05-01,9.4,-2.9,
CWPO,PILOT MOUND,2019-05-02,14.5,-5.2,
CWPO,PILOT MOUND,2019-05-03,16.1,3.9,
CWPO,PILOT MOUND,2019-05-04,11.6,0.6,
CWPO,PILOT MOUND,2019-05-05,7.7,-5.4,
CWPO,PILOT MOUND,2019-05-06,7.5,-6,
CWPO,PILOT MOUND,2019-05-07,15.4,-6.5,
CWPO,PILOT MOUND,2019-05-08,12.1,-2.3,
CWPO,PILOT MOUND,2019-05-09,10.8,-3.6,
CWPO,PILOT MOUND,2019-05-10,18.5,-6.2,
CWPO,PILOT MOUND,2019-05-11,19.5,4.5,
CWPO,PILOT MOUND,2019-05-12,18.6,0.8,
CWPO,PILOT MOUND,2019-05-13,25.9,7.3,
CWPO,PILOT MOUND,2019-05-14,18.9,4.4,
CWPO,PILOT MOUND,2019-05-15,21.2,2.2,
CWPO,PILOT MOUND,2019-05-16,13,2.2,
CWPO,PILOT MOUND,2019-05-17,14.6,-2.9,
CWPO,PILOT MOUND,2019-05-18,11,2.4,
CWPO,PILOT MOUND,2019-05-19,14.8,1.4,
CWPO,PILOT MOUND,2019-05-20,20.4,0.8,
CWPO,PILOT MOUND,2019-05-21,22.3,1.3,
CWPO,PILOT MOUND,2019-05-22,14.2,6.5,
CWPO,PILOT MOUND,2019-05-23,20.7,6.3,
CWPO,PILOT MOUND,2019-05-24,10.8,4.5,
CWPO,PILOT MOUND,2019-05-25,20.1,6.9,
CWPO,PILOT MOUND,2019-05-26,8.9,1.5,
CWPO,PILOT MOUND,2019-05-27,18.5,-1.8,
CWPO,PILOT MOUND,2019-05-28,26.1,0.6,
CWPO,PILOT MOUND,2019-05-29,28.3,6.4,
CWPO,PILOT MOUND,2019-05-30,,,
CWPO,PILOT MOUND,2019-05-31,,,
CWPO,PILOT MOUND,2019-06-01,19.7,1.6,
CWPO,PILOT MOUND,2019-06-02,20.8,2.3,
CYPG,PORTAGE LA PRAIRIE,2019-05-01,9.8,-2.4,0
CYPG,PORTAGE LA PRAIRIE,2019-05-02,16,-3.3,0
CYPG,PORTAGE LA PRAIRIE,2019-05-03,17,5.9,5.2
CYPG,PORTAGE LA PRAIRIE,2019-05-04,13.1,0.5,0.1
CYPG,PORTAGE LA PRAIRIE,2019-05-05,5.3,-2.1,0
CYPG,PORTAGE LA PRAIRIE,2019-05-06,6.7,-3.6,0
CYPG,PORTAGE LA PRAIRIE,2019-05-07,15.7,-6.9,0
CYPG,PORTAGE LA PRAIRIE,2019-05-08,9.9,2.9,0.1
CYPG,PORTAGE LA PRAIRIE,2019-05-09,12,-1.7,0
CYPG,PORTAGE LA PRAIRIE,2019-05-10,17.4,-3.9,0
CYPG,PORTAGE LA PRAIRIE,2019-05-11,21.9,7.5,2.1
CYPG,PORTAGE LA PRAIRIE,2019-05-12,18.3,3.6,0
CYPG,PORTAGE LA PRAIRIE,2019-05-13,26.6,10.9,0
CYPG,PORTAGE LA PRAIRIE,2019-05-14,16.3,6.2,0
CYPG,PORTAGE LA PRAIRIE,2019-05-15,13.6,2.5,8
CYPG,PORTAGE LA PRAIRIE,2019-05-16,11.8,0.6,0.4
CYPG,PORTAGE LA PRAIRIE,2019-05-17,15.4,-3,0
CYPG,PORTAGE LA PRAIRIE,2019-05-18,13.1,2,0
CYPG,PORTAGE LA PRAIRIE,2019-05-19,15.8,1.9,0
CYPG,PORTAGE LA PRAIRIE,2019-05-20,20.9,3.2,0
CYPG,PORTAGE LA PRAIRIE,2019-05-21,23.4,4.5,0.2
CYPG,PORTAGE LA PRAIRIE,2019-05-22,15,9.4,1
CYPG,PORTAGE LA PRAIRIE,2019-05-23,20.9,7.2,0
CYPG,PORTAGE LA PRAIRIE,2019-05-24,11.8,3.3,9.9
CYPG,PORTAGE LA PRAIRIE,2019-05-25,21.2,6.3,2.6
CYPG,PORTAGE LA PRAIRIE,2019-05-26,12.9,4.2,3.5
CYPG,PORTAGE LA PRAIRIE,2019-05-27,19.3,-0.6,0
CYPG,PORTAGE LA PRAIRIE,2019-05-28,26.2,7.6,0
CYPG,PORTAGE LA PRAIRIE,2019-05-29,27.4,8.1,0
CYPG,PORTAGE LA PRAIRIE,2019-05-30,29.6,9.1,0
CYPG,PORTAGE LA PRAIRIE,2019-05-31,15.4,4.5,0
CYPG,PORTAGE LA PRAIRIE,2019-06-01,18.6,4,0
CYPG,PORTAGE LA PRAIRIE,2019-06-02,18.5,0.2,0
CWSZ,FISHER BRANCH,2019-05-01,9.1,-3.7,0
CWSZ,FISHER BRANCH,2019-05-02,14.8,-3.2,0
CWSZ,FISHER BRANCH,2019-05-03,14.3,2.2,2.7
CWSZ,FISHER BRANCH,2019-05-04,11.4,0.2,0.8
CWSZ,FISHER BRANCH,2019-05-05,3,-3.1,0
CWSZ,FISHER BRANCH,2019-05-06,8.6,-2.8,0
CWSZ,FISHER BRANCH,2019-05-07,14.4,-6.6,0.2
CWSZ,FISHER BRANCH,2019-05-08,9.8,-1.9,0
CWSZ,FISHER BRANCH,2019-05-09,12.2,-5.7,0.4
CWSZ,FISHER BRANCH,2019-05-10,16.4,-6,0.2
CWSZ,FISHER BRANCH,2019-05-11,19.2,5.9,0.5
CWSZ,FISHER BRANCH,2019-05-12,18.9,4,0
CWSZ,FISHER BRANCH,2019-05-13,26,7.7,0
CWSZ,FISHER BRANCH,2019-05-14,13.8,0.7,0
CWSZ,FISHER BRANCH,2019-05-15,18.3,0.4,7.5
CWSZ,FISHER BRANCH,2019-05-16,10.4,-2.2,0.4
CWSZ,FISHER BRANCH,2019-05-17,14.3,-3.8,0.2
CWSZ,FISHER BRANCH,2019-05-18,13.2,-2.3,0
CWSZ,FISHER BRANCH,2019-05-19,16.6,0.1,0.2
CWSZ,FISHER BRANCH,2019-05-20,20.4,-0.2,0.2
