DateTime,StnID,Temp,RH,Rain,AvgWs,AvgWD
2015-08-02 15:15,212,24.7,33,0,0,33
2015-08-02 15:30,212,24.8,34,0,0,34
2015-08-02 15:45,212,24.9,32,0,0,32
2015-08-02 16:00,212,25,34,0,0,34
2015-08-02 16:15,212,24.9,34,0,0,34
2015-08-02 16:30,212,25,32,0,0,32
2015-08-02 16:45,212,24.7,32,0,0,32
2015-08-02 17:00,212,24.7,32,0,0,32
2015-08-02 17:15,212,24.4,33,0,0,33
2015-08-02 17:30,212,24.3,35,0,0,35
2015-08-02 17:45,212,24.4,35,0,0,35
2015-08-02 18:00,212,24.2,37,0,0,37
2015-08-02 18:15,212,23.9,36,0,0,36
2015-08-02 18:30,212,23.8,35,0,0,35
2015-08-02 18:45,212,23.5,37,0,0,37
2015-08-02 19:00,212,23.3,37,0,0,37
2015-08-02 19:15,212,23.1,39,0,0,39
2015-08-02 19:30,212,22.8,39,0,0,39
2015-08-02 19:45,212,22.4,43,0,0,43
2015-08-02 20:00,212,21.9,45,0,0,45
2015-08-02 20:15,212,21.2,48,0,0,48
2015-08-02 20:30,212,20.2,54,0,0,54
2015-08-02 20:45,212,19.1,59,0,0,59
2015-08-02 21:00,212,17.8,64,0,0,64
2015-08-02 21:15,212,16.7,67,0,0,67
2015-08-02 21:30,212,15.7,72,0,0,72
2015-08-02 21:45,212,15.1,73,0,0,73
2015-08-02 22:00,212,14.8,75,0,0,75
2015-08-02 22:15,212,14.6,77,0,0,77
2015-08-02 22:30,212,14.2,79,0,0,79
2015-08-02 22:45,212,13.8,81,0,0,81
2015-08-02 23:00,212,13.1,84,0,0,84
2015-08-02 23:15,212,12.5,86,0,0,86
2015-08-02 23:30,212,11.7,90,0,0,90
2015-08-02 23:45,212,10.7,95,0,0,95
2015-08-03 0:00,212,10.4,94,0,0,94
2015-08-03 0:15,212,10.6,92,0,0,92
2015-08-03 0:30,212,11.1,90,0,0,90
2015-08-03 0:45,212,10.7,91,0,0,91
2015-08-03 1:00,212,10,93,0,0,93
2015-08-03 1:15,212,11.1,90,0,0,90
2015-08-03 1:30,212,10.6,92,0,0,92
2015-08-03 1:45,212,10.7,91,0,0,91
2015-08-03 2:00,212,10.6,92,0,0,92
2015-08-03 2:15,212,9.4,95,0,0,95
2015-08-03 2:30,212,9,96,0,0,96
2015-08-03 2:45,212,8.9,96,0,0,96
2015-08-03 3:00,212,8.7,97,0,0,97
2015-08-03 3:15,212,8.9,97,0,0,97
2015-08-03 3:30,212,9,95,0,0,95
2015-08-03 3:45,212,8.4,97,0,0,97
2015-08-03 4:00,212,8.4,96,0,0,96
2015-08-03 4:15,212,7.7,98,0,0,98
2015-08-03 4:30,212,7.5,99,0,0,99
2015-08-03 4:45,212,7.4,99,0,0,99
2015-08-03 5:00,212,6.6,99,0,0,99
2015-08-03 5:15,212,6.8,100,0,0,100
2015-08-03 5:30,212,6.3,100,0,0,100
2015-08-03 5:45,212,6.3,100,0,0,100
2015-08-03 6:00,212,6.3,100,0,0,100
2015-08-03 6:15,212,6.1,100,0,0,100
2015-08-03 6:30,212,5.8,100,0,0,100
2015-08-03 6:45,212,6,100,0,0,100
2015-08-03 7:00,212,6.6,100,0,0,100
2015-08-03 7:15,212,7.5,100,0,0,100
2015-08-03 7:30,212,8.6,99,0,0,99
2015-08-03 7:45,212,9.7,93,0,0,93
2015-08-03 8:00,212,10.7,90,0,0,90
2015-08-03 8:15,212,11.7,88,0,0,88
2015-08-03 8:30,212,12.8,85,0,0,85
2015-08-03 8:45,212,13.7,83,0,0,83
2015-08-03 9:00,212,14.5,82,0,0,82
2015-08-03 9:15,212,15.4,79,0,0,79
2015-08-03 9:30,212,16.8,75,0,0,75
2015-08-03 9:45,212,17.8,72,0,0,72
2015-08-03 10:00,212,19,68,0,0,68
2015-08-03 10:15,212,20,63,0,0,63
2015-08-03 10:30,212,21.2,57,0,0,57
2015-08-03 10:45,212,22,58,0,0,58
2015-08-03 11:00,212,22.7,44,0,0,44
2015-08-03 11:15,212,23.4,43,0,0,43
2015-08-03 11:30,212,23.6,40,0,0,40
2015-08-03 11:45,212,24.2,36,0,0,36
2015-08-03 12:00,212,24.4,36,0,0,36
2015-08-03 12:15,212,24.7,34,0,0,34
2015-08-03 12:30,212,24.7,33,0,0,33
2015-08-03 12:45,212,25.3,33,0,0,33
2015-08-03 13:00,212,25.4,32,0,0,32
2015-08-03 13:15,212,25.5,35,0,0,35
2015-08-03 13:30,212,25.8,33,0,0,33
2015-08-03 13:45,212,26,32,0,0,32
2015-08-03 14:00,212,26,32,0,0,32
2015-08-03 14:15,212,26.2,31,0,0,31
2015-08-03 14:30,212,26.4,32,0,0,32
2015-08-03 14:45,212,26.6,31,0,0,31
2015-08-03 15:00,212,26.5,27,0,0,27
2015-08-03 15:15,212,26.5,28,0,0,28
2015-08-03 15:30,212,26.7,28,0,0,28
2015-08-03 15:45,212,26.7,31,0,0,31
2015-08-03 16:00,212,26.8,31,0,0,31
2015-08-03 16:15,212,26.7,32,0,0,32
2015-08-03 16:30,212,26.7,31,0,0,31
2015-08-03 16:45,212,26.7,32,0,0,32
2015-08-03 17:00,212,26.6,33,0,0,33
2015-08-03 17:15,212,26.5,31,0,0,31
2015-08-03 17:30,212,26.6,33,0,0,33
2015-08-03 17:45,212,26.5,32,0,0,32
2015-08-03 18:00,212,26.3,33,0,0,33
2015-08-03 18:15,212,26,33,0,0,33
2015-08-03 18:30,212,25.8,34,0,0,34
2015-08-03 18:45,212,25.7,34,0,0,34
2015-08-03 19:00,212,25.5,36,0,0,36
2015-08-03 19:15,212,25.2,36,0,0,36
2015-08-03 19:30,212,24.9,37,0,0,37
2015-08-03 19:45,212,24.4,41,0,0,41
2015-08-03 20:00,212,23.8,47,0,0,47
2015-08-03 20:15,212,22.9,49,0,0,49
2015-08-03 20:30,212,21.7,63,0,0,63
2015-08-03 20:45,212,19.7,63,0,0,63
2015-08-03 21:00,212,18.6,76,0,0,76
2015-08-03 21:15,212,17,79,0,0,79
2015-08-03 21:30,212,16.4,77,0,0,77
2015-08-03 21:45,212,16.6,78,0,0,78
2015-08-03 22:00,212,15.4,82,0,0,82
2015-08-03 22:15,212,14.7,84,0,0,84
2015-08-03 22:30,212,13.4,90,0,0,90
2015-08-03 22:45,212,12,93,0,0,93
2015-08-03 23:00,212,11.3,96,0,0,96
2015-08-03 23:15,212,10.9,97,0,0,97
2015-08-03 23:30,212,10.5,98,0,0,98
2015-08-03 23:45,212,10,99,0,0,99
2015-08-04 0:00,212,9.6,99,0,0,99
2015-08-04 0:15,212,9.4,100,0,0,100
2015-08-04 0:30,212,9.2,100,0,0,100
2015-08-04 0:45,212,9.1,100,0,0,100
2015-08-04 1:00,212,8.6,100,0,0,100
2015-08-04 1:15,212,8.5,100,0,0,100
2015-08-04 1:30,212,8.1,100,0,0,100
2015-08-04 1:45,212,7.9,100,0,0,100
2015-08-04 2:00,212,7.8,100,0,0,100
2015-08-04 2:15,212,7.7,100,0,0,100
2015-08-04 2:30,212,7.5,100,0,0,100
2015-08-04 2:45,212,7.4,100,0,0,100
2015-08-04 3:00,212,7.2,100,0,0,100
2015-08-04 3:15,212,7.2,100,0,0,100
2015-08-04 3:30,212,7,100,0,0,100
2015-08-04 3:45,212,6.8,100,0,0,100
2015-08-04 4:00,212,6.7,100,0,0,100
2015-08-04 4:15,212,6.6,100,0,0,100
2015-08-04 4:30,212,6.5,100,0,0,100
2015-08-04 4:45,212,6.4,100,0,0,100
2015-08-04 5:00,212,6.3,100,0,0,100
2015-08-04 5:15,212,6,100,0,0,100
2015-08-04 5:30,212,5.9,100,0,0,100
2015-08-04 5:45,212,5.9,100,0,0,100
2015-08-04 6:00,212,5.9,100,0,0,100
2015-08-04 6:15,212,6.1,100,0,0,100
2015-08-04 6:30,212,6.4,100,0,0,100
2015-08-04 6:45,212,6.5,100,0,0,100
2015-08-04 7:00,212,7.3,100,0,0,100
2015-08-04 7:15,212,8.1,100,0,0,100
2015-08-04 7:30,212,9.1,100,0,0,100
2015-08-04 7:45,212,10.1,100,0,0,100
2015-08-04 8:00,212,10.9,100,0,0,100
2015-08-04 8:15,212,12.3,100,0,0,100
2015-08-04 8:30,212,13.7,91,0,0,91
2015-08-04 8:45,212,14.9,86,0,0,86
2015-08-04 9:00,212,16,80,0,0,80
2015-08-04 9:15,212,16.9,76,0,0,76
2015-08-04 9:30,212,18.1,71,0,0,71
2015-08-04 9:45,212,18.9,69,0,0,69
2015-08-04 10:00,212,19.7,63,0,0,63
2015-08-04 10:15,212,19.9,64,0,0,64
2015-08-04 10:30,212,20.3,61,0,0,61
2015-08-04 10:45,212,20.8,62,0,0,62
2015-08-04 11:00,212,21.1,58,0,0,58
2015-08-04 11:15,212,22.1,56,0,0,56
2015-08-04 11:30,212,21.8,58,0,0,58
2015-08-04 11:45,212,22.8,53,0,0,53
2015-08-04 12:00,212,22.8,56,0,0,56
2015-08-04 12:15,212,22.8,58,0,0,58
2015-08-04 12:30,212,23,54,0,0,54
2015-08-04 12:45,212,24,50,0,0,50
2015-08-04 13:00,212,23.7,56,0,0,56
2015-08-04 13:15,212,24.1,52,0,0,52
2015-08-04 13:30,212,24.3,47,0,0,47
2015-08-04 13:45,212,24.4,46,0,0,46
2015-08-04 14:00,212,24.4,48,0,0,48
2015-08-04 14:15,212,24.4,49,0,0,49
2015-08-04 14:30,212,24.9,53,0,0,53
2015-08-04 14:45,212,24.5,47,0,0,47
2015-08-04 15:00,212,24.7,51,0,0,51
2015-08-04 15:15,212,24.7,49,0,0,49
2015-08-04 15:30,212,25.2,44,0,0,44
2015-08-04 15:45,212,25.2,48,0,0,48
2015-08-04 16:00,212,25,48,0,0,48
2015-08-04 16:15,212,25,50,0,0,50
2015-08-04 16:30,212,25.2,45,0,0,45
2015-08-04 16:45,212,25,49,0,0,49
2015-08-04 17:00,212,25.1,49,0,0,49
2015-08-04 17:15,212,24.8,49,0,0,49
2015-08-04 17:30,212,24.3,48,0,0,48
2015-08-04 17:45,212,24.8,50,0,0,50
2015-08-04 18:00,212,24.8,49,0,0,49
2015-08-04 18:15,212,24.1,53,0,0,53
2015-08-04 18:30,212,23.6,52,0,0,52
2015-08-04 18:45,212,23.4,54,0,0,54
2015-08-04 19:00,212,23.1,56,0,0,56
2015-08-04 19:15,212,22.8,57,0,0,57
2015-08-04 19:30,212,22,62,0,0,62
2015-08-04 19:45,212,21,66,0,0,66
2015-08-04 20:00,212,20.5,65,0,0,65
2015-08-04 20:15,212,20.1,68,0,0,68
2015-08-04 20:30,212,19.4,70,0,0,70
2015-08-04 20:45,212,18.8,72,0,0,72
2015-08-04 21:00,212,18.2,73,0,0,73
2015-08-04 21:15,212,17.5,78,0,0,78
2015-08-04 21:30,212,16.7,81,0,0,81
2015-08-04 21:45,212,16.2,83,0,0,83
2015-08-04 22:00,212,15.4,85,0,0,85
2015-08-04 22:15,212,15.5,82,0,0,82
2015-08-04 22:30,212,15.6,81,0,0,81
2015-08-04 22:45,212,15,84,0,0,84
2015-08-04 23:00,212,14.6,85,0,0,85
2015-08-04 23:15,212,14.3,87,0,0,87
2015-08-04 23:30,212,13.7,89,0,0,89
2015-08-04 23:45,212,13.1,91,0,0,91
2015-08-05 0:00,212,12.5,94,0,0,94
2015-08-05 0:15,212,12.2,94,0,0,94
2015-08-05 0:30,212,12,95,0,0,95
2015-08-05 0:45,212,11.5,97,0,0,97
2015-08-05 1:00,212,10.9,97,0,0,97
2015-08-05 1:15,212,10.4,98,0,0,98
2015-08-05 1:30,212,10.1,99,0,0,99
2015-08-05 1:45,212,9.8,100,0,0,100
2015-08-05 2:00,212,9.7,100,0,0,100
2015-08-05 2:15,212,9.8,100,0,0,100
2015-08-05 2:30,212,9.9,100,0,0,100
2015-08-05 2:45,212,9.9,100,0,0,100
2015-08-05 3:00,212,9.8,100,0,0,100
2015-08-05 3:15,212,9.5,100,0,0,100
2015-08-05 3:30,212,9.5,100,0,0,100
2015-08-05 3:45,212,9.8,100,0,0,100
2015-08-05 4:00,212,10.1,100,0,0,100
2015-08-05 4:15,212,10,100,0,0,100
2015-08-05 4:30,212,10.2,100,0,0,100
2015-08-05 4:45,212,10.2,100,0,0,100
2015-08-05 5:00,212,10.2,100,0,0,100
2015-08-05 5:15,212,10.1,100,0,0,100
2015-08-05 5:30,212,10,100,0,0,100
2015-08-05 5:45,212,10,100,0,0,100
2015-08-05 6:00,212,9.9,100,0,0,100
2015-08-05 6:15,212,10.3,100,0,0,100
2015-08-05 6:30,212,10.6,100,0,0,100
2015-08-05 6:45,212,10.7,100,0,0,100
2015-08-05 7:00,212,11.1,100,0,0,100
2015-08-05 7:15,212,12.2,100,0,0,100
2015-08-05 7:30,212,12.7,100,0,0,100
2015-08-05 7:45,212,13.2,97,0,0,97
2015-08-05 8:00,212,13.4,96,0,0.4,96
2015-08-05 8:15,212,13.2,99,0,1.8,99
2015-08-05 8:30,212,13.2,100,0,0,100
2015-08-05 8:45,212,13.4,99,0,0,99
2015-08-05 9:00,212,13.9,98,0,0,98
2015-08-05 9:15,212,14.3,96,0,0,96
2015-08-05 9:30,212,14.7,96,0,0,96
2015-08-05 9:45,212,14.8,95,0,0.4,95
2015-08-05 10:00,212,14.6,99,0,0,99
2015-08-05 10:15,212,14.2,100,0.6,0,100
2015-08-05 10:30,212,14.4,100,0,0,100
2015-08-05 10:45,212,14.4,100,1,0,100
2015-08-05 11:00,212,14.7,100,0,0.2,100
2015-08-05 11:15,212,14.8,100,0.2,0,100
2015-08-05 11:30,212,15.1,100,0,0.4,100
2015-08-05 11:45,212,15.5,100,0.2,0.6,100
2015-08-05 12:00,212,16.1,99,0.6,0.6,99
2015-08-05 12:15,212,16.3,98,0.2,0,98
2015-08-05 12:30,212,16,100,0,0.4,100
2015-08-05 12:45,212,16.1,100,0,0.6,100
2015-08-05 13:00,212,15.9,100,0.2,0,100
2015-08-05 13:15,212,16.1,100,0,0.2,100
2015-08-05 13:30,212,16.6,99,0,0,99
2015-08-05 13:45,212,16.9,97,0.6,0,97
2015-08-05 14:00,212,16.8,98,1.8,0.4,98
2015-08-05 14:15,212,16.7,99,1.4,1.2,99
2015-08-05 14:30,212,16.3,100,0.8,0.8,100
2015-08-05 14:45,212,16.3,100,0,0.4,100
2015-08-05 15:00,212,16.5,100,0.4,0,100
2015-08-05 15:15,212,16.7,100,0,0,100
2015-08-05 15:30,212,17,100,0,0.4,100
2015-08-05 15:45,212,17.1,100,0,0,100
2015-08-05 16:00,212,17.2,100,0,0,100
2015-08-05 16:15,212,17.3,100,0,0.2,100
2015-08-05 16:30,212,17.3,100,0,0.4,100
2015-08-05 16:45,212,17.4,100,0,0.2,100
2015-08-05 17:00,212,17.6,100,0.2,0.2,100
2015-08-05 17:15,212,17.5,100,0.6,0.6,100
2015-08-05 17:30,212,17.3,100,0.4,0.2,100
2015-08-05 17:45,212,17.2,100,1.2,0,100
2015-08-05 18:00,212,17.2,100,0.8,0,100
2015-08-05 18:15,212,17.1,100,0,0.4,100
2015-08-05 18:30,212,16.9,100,0,0.2,100
2015-08-05 18:45,212,16.9,100,0,0.2,100
2015-08-05 19:00,212,16.8,100,0,0.2,100
2015-08-05 19:15,212,16.7,100,0,0.2,100
2015-08-05 19:30,212,16.6,100,0,0,100
2015-08-05 19:45,212,16.5,100,0,0,100
2015-08-05 20:00,212,16.4,100,0,0,100
2015-08-05 20:15,212,16.5,100,0,0,100
2015-08-05 20:30,212,16.5,100,0,0,100
2015-08-05 20:45,212,16.6,100,0,0,100
2015-08-05 21:00,212,16.5,100,0,0,100
2015-08-05 21:15,212,16.5,100,0,0,100
2015-08-05 21:30,212,16.5,100,0,0.2,100
2015-08-05 21:45,212,16.3,100,0,0,100
2015-08-05 22:00,212,16.2,100,0,0,100
2015-08-05 22:15,212,16,100,0,0,100
2015-08-05 22:30,212,15.9,100,0,0,100
2015-08-05 22:45,212,16,100,0,0,100
2015-08-05 23:00,212,16,100,0,0,100
2015-08-05 23:15,212,16.1,100,0,0,100
2015-08-05 23:30,212,15.9,100,0,0,100
2015-08-05 23:45,212,16,100,0,0,100
2015-08-06 0:00,212,16,100,0,0,100
2015-08-06 0:15,212,15.8,100,0,0,100
2015-08-06 0:30,212,15.8,100,0,0,100
2015-08-06 0:45,212,15.6,100,0,0,100
2015-08-06 1:00,212,15.1,100,0,0,100
2015-08-06 1:15,212,15.4,100,0,0,100
2015-08-06 1:30,212,15.7,100,0,0,100
2015-08-06 1:45,212,15.8,100,0,0,100
2015-08-06 2:00,212,15.7,100,0,0,100
2015-08-06 2:15,212,15.7,100,0,0,100
2015-08-06 2:30,212,15.5,100,0,0,100
2015-08-06 2:45,212,15.3,100,0,0,100
2015-08-06 3:00,212,15.1,100,0,0,100
2015-08-06 3:15,212,15,100,0,0,100
2015-08-06 3:30,212,14.9,100,0,0,100
2015-08-06 3:45,212,14.8,100,0,0,100
2015-08-06 4:00,212,14.9,100,0,0,100
2015-08-06 4:15,212,15,100,0,0,100
2015-08-06 4:30,212,15.2,100,0,0,100
2015-08-06 4:45,212,15.4,100,0,0,100
2015-08-06 5:00,212,15.6,100,0,0,100
2015-08-06 5:15,212,15.7,100,0,0,100
2015-08-06 5:30,212,15.7,100,0,0,100
2015-08-06 5:45,212,15.7,100,0,0,100
2015-08-06 6:00,212,15.7,100,0,0,100
2015-08-06 6:15,212,15.8,100,0,0,100
2015-08-06 6:30,212,15.8,100,0,0,100
2015-08-06 6:45,212,15.8,100,0,0,100
2015-08-06 7:00,212,15.9,100,0,0,100
2015-08-06 7:15,212,15.9,100,0,0,100
2015-08-06 7:30,212,15.9,100,0,0,100
2015-08-06 7:45,212,16,100,0,0,100
2015-08-06 8:00,212,16.1,100,0.2,0,100
2015-08-06 8:15,212,16.1,100,0,0,100
2015-08-06 8:30,212,16.3,100,0,0,100
2015-08-06 8:45,212,16.4,100,0,0,100
2015-08-06 9:00,212,16.4,100,0,0.2,100
2015-08-06 9:15,212,16.4,100,0,0,100
2015-08-06 9:30,212,16.6,100,0,0,100
2015-08-06 9:45,212,16.8,100,0,0,100
2015-08-06 10:00,212,17.2,100,0,0,100
2015-08-06 10:15,212,17.2,100,0,0,100
2015-08-06 10:30,212,17.5,100,0,0,100
2015-08-06 10:45,212,17.8,100,0,0,100
2015-08-06 11:00,212,18.2,99,0,0,99
2015-08-06 11:15,212,18.2,98,0,0,98
2015-08-06 11:30,212,18.3,97,0,0,97
2015-08-06 11:45,212,18.5,97,0,0,97
2015-08-06 12:00,212,18.6,95,0,0,95
2015-08-06 12:15,212,18.6,95,0,0,95
2015-08-06 12:30,212,18.5,96,0,0,96
2015-08-06 12:45,212,18.3,96,0,0,96
2015-08-06 13:00,212,18.3,97,0,0,97
2015-08-06 13:15,212,18,98,0,0,98
2015-08-06 13:30,212,17.8,98,0,0,98
2015-08-06 13:45,212,17.5,100,0,0,100
2015-08-06 14:00,212,17.5,100,0,0,100
2015-08-06 14:15,212,17.4,100,0,0,100
2015-08-06 14:30,212,17.4,100,0,0,100
2015-08-06 14:45,212,17.5,100,0,0,100
2015-08-06 15:00,212,17.8,100,0,0,100
2015-08-06 15:15,212,18.1,98,0,0,98
2015-08-06 15:30,212,17.9,99,0,0,99
2015-08-06 15:45,212,18,98,0,0,98
2015-08-06 16:00,212,18.1,98,0,0,98
2015-08-06 16:15,212,18.2,96,0,0,96
2015-08-06 16:30,212,18.1,98,0,0,98
2015-08-06 16:45,212,17.7,99,0,0,99
2015-08-06 17:00,212,17.6,100,0,0,100
2015-08-06 17:15,212,17.9,98,0,0,98
2015-08-06 17:30,212,17.9,98,0,0,98
2015-08-06 17:45,212,18.1,96,0,0,96
2015-08-06 18:00,212,18.2,96,0,0,96
2015-08-06 18:15,212,17.9,97,0,0,97
2015-08-06 18:30,212,17.9,98,0,0,98
2015-08-06 18:45,212,17.8,98,0,0,98
2015-08-06 19:00,212,17.6,99,0,0,99
2015-08-06 19:15,212,17.5,100,0,0,100
2015-08-06 19:30,212,17.4,100,0,0,100
2015-08-06 19:45,212,17.2,100,0,0,100
2015-08-06 20:00,212,17.2,100,0,0,100
2015-08-06 20:15,212,17.2,100,0,0,100
2015-08-06 20:30,212,17.1,100,0,0,100
2015-08-06 20:45,212,17.1,100,0,0,100
2015-08-06 21:00,212,17,100,0,0,100
2015-08-06 21:15,212,17,100,0,0,100
2015-08-06 21:30,212,16.9,100,0,0,100
2015-08-06 21:45,212,16.9,100,0,0,100
2015-08-06 22:00,212,16.8,100,0,0,100
2015-08-06 22:15,212,16.9,100,0,0,100
2015-08-06 22:30,212,16.9,100,0,0,100
2015-08-06 22:45,212,16.8,100,0,0,100
2015-08-06 23:00,212,16.9,100,0,0,100
2015-08-06 23:15,212,16.8,100,0,0,100
2015-08-06 23:30,212,16.9,100,0,0,100
2015-08-06 23:45,212,16.8,100,0,0,100
2015-08-07 0:00,212,16.8,100,0,0,100
2015-08-07 0:15,212,16.7,100,0,0,100
2015-08-07 0:30,212,16.7,100,0,0,100
2015-08-07 0:45,212,16.7,100,0,0,100
2015-08-07 1:00,212,16.6,100,0,0,100
2015-08-07 1:15,212,16.6,100,0,0,100
2015-08-07 1:30,212,16.6,100,0,0,100
2015-08-07 1:45,212,16.4,100,0,0,100
2015-08-07 2:00,212,16.1,100,0,0,100
2015-08-07 2:15,212,15.9,100,0,0,100
2015-08-07 2:30,212,15.9,100,0,0,100
2015-08-07 2:45,212,15.8,100,0,0,100
2015-08-07 3:00,212,15.8,100,0,0,100
2015-08-07 3:15,212,16,100,0,0,100
2015-08-07 3:30,212,16,100,0,0,100
2015-08-07 3:45,212,15.6,100,0,0,100
2015-08-07 4:00,212,14.9,100,0,0,100
2015-08-07 4:15,212,15,100,0,0,100
2015-08-07 4:30,212,15.4,100,0,0,100
2015-08-07 4:45,212,15.6,100,0,0,100
2015-08-07 5:00,212,15.7,100,0,0,100
2015-08-07 5:15,212,15.8,100,0,0,100
2015-08-07 5:30,212,15.8,100,0,0,100
2015-08-07 5:45,212,15.8,100,0,0,100
2015-08-07 6:00,212,15.8,100,0,0,100
2015-08-07 6:15,212,15.8,100,0,0,100
2015-08-07 6:30,212,15.9,100,0,0,100
2015-08-07 6:45,212,16,100,0,0,100
2015-08-07 7:00,212,16.2,100,0,0,100
2015-08-07 7:15,212,16.4,100,0,0,100
2015-08-07 7:30,212,16.5,100,0,0,100
2015-08-07 7:45,212,16.8,100,0,0,100
2015-08-07 8:00,212,17,100,0,0,100
2015-08-07 8:15,212,17.3,100,0,0,100
2015-08-07 8:30,212,17.6,96,0,0,96
2015-08-07 8:45,212,18.1,95,0,0,95
2015-08-07 9:00,212,18,96,0,0,96
2015-08-07 9:15,212,18.6,91,0,0,91
2015-08-07 9:30,212,19.4,88,0,0,88
2015-08-07 9:45,212,18.9,90,0,0,90
2015-08-07 10:00,212,18.7,92,0,0,92
2015-08-07 10:15,212,18.8,89,0,0,89
2015-08-07 10:30,212,19.4,88,0,0,88
2015-08-07 10:45,212,18.5,94,0,0,94
2015-08-07 11:00,212,19.3,86,0,0,86
2015-08-07 11:15,212,21.1,77,0,0,77
2015-08-07 11:30,212,21.7,76,0,0,76
2015-08-07 11:45,212,22.3,75,0,0,75
2015-08-07 12:00,212,22.3,72,0,0,72
2015-08-07 12:15,212,22.6,72,0,0,72
2015-08-07 12:30,212,22.5,75,0,0,75
2015-08-07 12:45,212,23.2,69,0,0,69
2015-08-07 13:00,212,23.2,65,0,0,65
2015-08-07 13:15,212,22.9,57,0,0,57
2015-08-07 13:30,212,23.8,56,0,0,56
2015-08-07 13:45,212,23.6,57,0,0,57
2015-08-07 14:00,212,23.5,53,0,0,53
2015-08-07 14:15,212,23.7,54,0,0,54
2015-08-07 14:30,212,24,54,0,0,54
2015-08-07 14:45,212,23.9,55,0,0,55
2015-08-07 15:00,212,24.1,50,0,0,50
2015-08-07 15:15,212,24.6,51,0,0,51
2015-08-07 15:30,212,24.5,52,0,0,52
2015-08-07 15:45,212,23.8,54,0,0,54
2015-08-07 16:00,212,22.8,57,0,0,57
2015-08-07 16:15,212,22.4,60,0,0,60
2015-08-07 16:30,212,22.1,61,0,0,61
2015-08-07 16:45,212,21.9,64,0,0,64
2015-08-07 17:00,212,21.7,63,0,0,63
2015-08-07 17:15,212,22.1,60,0,0,60
2015-08-07 17:30,212,22.4,61,0,0,61
2015-08-07 17:45,212,22.4,61,0,0,61
2015-08-07 18:00,212,23.4,57,0,0,57
2015-08-07 18:15,212,23.8,54,0,0,54
2015-08-07 18:30,212,23.4,57,0,0,57
2015-08-07 18:45,212,22.7,55,0,0,55
2015-08-07 19:00,212,23.2,57,0,0,57
2015-08-07 19:15,212,22.7,58,0,0,58
2015-08-07 19:30,212,22.4,52,0,0,52
2015-08-07 19:45,212,21.9,55,0,0,55
2015-08-07 20:00,212,21.3,58,0,0,58
2015-08-07 20:15,212,20.8,60,0,0,60
2015-08-07 20:30,212,20,65,0,0,65
2015-08-07 20:45,212,19.1,70,0,0,70
2015-08-07 21:00,212,18.1,76,0,0,76
2015-08-07 21:15,212,16.5,85,0,0,85
2015-08-07 21:30,212,15.2,90,0,0,90
2015-08-07 21:45,212,14.2,92,0,0,92
2015-08-07 22:00,212,13.9,92,0,0,92
2015-08-07 22:15,212,13.8,93,0,0,93
2015-08-07 22:30,212,13.6,94,0,0,94
2015-08-07 22:45,212,12.8,96,0,0,96
2015-08-07 23:00,212,12,98,0,0,98
2015-08-07 23:15,212,12.2,98,0,0,98
2015-08-07 23:30,212,12.3,97,0,0,97
2015-08-07 23:45,212,12.1,98,0,0,98
2015-08-08 0:00,212,12,98,0,0,98
2015-08-08 0:15,212,11.6,99,0,0,99
2015-08-08 0:30,212,11.3,100,0,0,100
2015-08-08 0:45,212,10.8,100,0,0,100
2015-08-08 1:00,212,10.4,100,0,0,100
2015-08-08 1:15,212,10.6,100,0,0,100
2015-08-08 1:30,212,10.5,100,0,0,100
2015-08-08 1:45,212,10.1,100,0,0,100
2015-08-08 2:00,212,10.1,100,0,0,100
2015-08-08 2:15,212,10.2,100,0,0,100
2015-08-08 2:30,212,10,100,0,0,100
2015-08-08 2:45,212,9.7,100,0,0,100
2015-08-08 3:00,212,9.9,100,0,0,100
2015-08-08 3:15,212,9.8,100,0,0,100
2015-08-08 3:30,212,9.7,100,0,0,100
2015-08-08 3:45,212,9.7,100,0,0,100
2015-08-08 4:00,212,9.3,100,0,0,100
2015-08-08 4:15,212,9.7,100,0,0,100
2015-08-08 4:30,212,10.3,100,0,0,100
2015-08-08 4:45,212,10,100,0,0,100
2015-08-08 5:00,212,10.2,100,0,0,100
2015-08-08 5:15,212,9.8,100,0,0,100
2015-08-08 5:30,212,9.7,100,0,0,100
2015-08-08 5:45,212,9.6,100,0,0,100
2015-08-08 6:00,212,9.6,100,0,0,100
2015-08-08 6:15,212,9.6,100,0,0,100
2015-08-08 6:30,212,9.7,100,0,0,100
2015-08-08 6:45,212,10.1,100,0,0,100
2015-08-08 7:00,212,10.4,100,0,0,100
2015-08-08 7:15,212,10.8,100,0,0,100
2015-08-08 7:30,212,11.3,100,0,0,100
2015-08-08 7:45,212,12,100,0,0,100
2015-08-08 8:00,212,12.7,100,0,0,100
2015-08-08 8:15,212,13.4,100,0,0,100
2015-08-08 8:30,212,13.8,100,0,0,100
2015-08-08 8:45,212,14.6,97,0,0,97
2015-08-08 9:00,212,15.2,95,0,0,95
2015-08-08 9:15,212,16.1,92,0,0,92
2015-08-08 9:30,212,16.9,89,0,0,89
2015-08-08 9:45,212,17.4,86,0,0,86
2015-08-08 10:00,212,18,83,0,0,83
2015-08-08 10:15,212,18.5,81,0,0,81
2015-08-08 10:30,212,19.1,78,0,0,78
2015-08-08 10:45,212,19.5,78,0,0,78
